dataset,hidden_category,validated,query_idx,query_text,full_text,query_image_ref,target_image_ref,aggregate_label,aggregate_detail_label,aggregate_legacy_category,best_retriever_multimodal,best_retriever_text_only,best_retriever_image_only,support_multimodal,support_text_only,support_image_only,support_either_unimodal,rank_multimodal,rank_text_only,rank_image_only,hit_multimodal,hit_text_only,hit_image_only,invalid_text_query,invalid_image_query,invalid_target_image,query_too_broad,note
circo,composition_required,true,85,has a big white palace in the background,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
has a big white palace in the background",CIRCO/COCO2017_unlabeled/unlabeled2017/000000496721.jpg,CIRCO/COCO2017_unlabeled/unlabeled2017/000000335295.jpg,composition_required,composition_required,multimodal_needed,mmembed,e5_omni,e5_omni,10,0,0,0,1,13,29,true,false,false,false,false,false,false,
circo,composition_required,true,87,has a little bird instead of a cat,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
has a little bird instead of a cat",CIRCO/COCO2017_unlabeled/unlabeled2017/000000194689.jpg,CIRCO/COCO2017_unlabeled/unlabeled2017/000000039054.jpg,composition_required,composition_required,multimodal_needed,gme_qwen2vl_retriever_2,gme_qwen2vl_retriever_2,lamra,10,0,0,0,1,225,121,true,false,false,false,false,false,false,
circo,composition_required,true,93,has only one box and has one person next to it,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
has only one box and has one person next to it",CIRCO/COCO2017_unlabeled/unlabeled2017/000000434490.jpg,CIRCO/COCO2017_unlabeled/unlabeled2017/000000368575.jpg,composition_required,composition_required,multimodal_needed,lamra,gemini_embedding_2,gemini_embedding_2,8,0,0,0,2,46,11,true,false,false,false,false,false,false,
circo,composition_required,true,98,has a brick wall instead of a window in the background,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
has a brick wall instead of a window in the background",CIRCO/COCO2017_unlabeled/unlabeled2017/000000297331.jpg,CIRCO/COCO2017_unlabeled/unlabeled2017/000000068426.jpg,composition_required,composition_required,multimodal_needed,qwen3vl8b_vllm,qwen3vl8b_vllm,lamra,9,0,0,0,1,569,12,true,false,false,false,false,false,false,
circo,composition_required,true,99,has a screen in the background and is darker,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
has a screen in the background and is darker",CIRCO/COCO2017_unlabeled/unlabeled2017/000000309794.jpg,CIRCO/COCO2017_unlabeled/unlabeled2017/000000164547.jpg,composition_required,composition_required,multimodal_needed,qwen3vl8b_vllm,qwen3vl8b_vllm,rzen_embed,2,0,0,0,6,61,89,true,false,false,false,false,false,false,
circo,composition_required,true,107,has the same color and the photo shows one dog and no people,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
has the same color and the photo shows one dog and no people",CIRCO/COCO2017_unlabeled/unlabeled2017/000000493122.jpg,CIRCO/COCO2017_unlabeled/unlabeled2017/000000489127.jpg,composition_required,composition_required,multimodal_needed,qwen3vl8b_vllm,e5_omni,gemini_embedding_2,2,0,0,0,7,138,53,true,false,false,false,false,false,false,
circo,composition_required,true,112,"shows only one of them, has a sink and a mirror next to it and is in color","Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
shows only one of them, has a sink and a mirror next to it and is in color",CIRCO/COCO2017_unlabeled/unlabeled2017/000000002192.jpg,CIRCO/COCO2017_unlabeled/unlabeled2017/000000294821.jpg,composition_required,composition_required,multimodal_needed,qwen3vl2b_vllm,gemini_embedding_2,vlm2vec_v2,4,0,0,0,2,90,106,true,false,false,false,false,false,false,
circo,composition_required,true,113,"is only one, is heavily filled and is on a wooden counter","Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
is only one, is heavily filled and is on a wooden counter",CIRCO/COCO2017_unlabeled/unlabeled2017/000000381726.jpg,CIRCO/COCO2017_unlabeled/unlabeled2017/000000549702.jpg,composition_required,composition_required,multimodal_needed,mmembed,qwen3vl2b_vllm,gemini_embedding_2,6,0,0,0,1,13,67,true,false,false,false,false,false,false,
circo,composition_required,true,118,has a green support and is yellow,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
has a green support and is yellow",CIRCO/COCO2017_unlabeled/unlabeled2017/000000151606.jpg,CIRCO/COCO2017_unlabeled/unlabeled2017/000000272079.jpg,composition_required,composition_required,multimodal_needed,lamra_qwen25vl,rzen_embed,qwen3vl8b_vllm,7,0,0,0,3,163,23,true,false,false,false,false,false,false,
circo,composition_required,true,119,has a person and shows the sky in the background,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
has a person and shows the sky in the background",CIRCO/COCO2017_unlabeled/unlabeled2017/000000526302.jpg,CIRCO/COCO2017_unlabeled/unlabeled2017/000000307312.jpg,composition_required,composition_required,multimodal_needed,gemini_embedding_2,e5_omni,qwen3vl8b_vllm,10,0,0,0,1,2301,11,true,false,false,false,false,false,false,
circo,composition_required,true,124,is taken from the side and shows the mirror,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
is taken from the side and shows the mirror",CIRCO/COCO2017_unlabeled/unlabeled2017/000000249917.jpg,CIRCO/COCO2017_unlabeled/unlabeled2017/000000406110.jpg,composition_required,composition_required,multimodal_needed,lamra,e5_omni,gme_qwen2vl_retriever_2,8,0,0,0,1,164,21,true,false,false,false,false,false,false,
circo,composition_required,true,127,"are the same number, have a different shape, and are seen from the front","Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
are the same number, have a different shape, and are seen from the front",CIRCO/COCO2017_unlabeled/unlabeled2017/000000223654.jpg,CIRCO/COCO2017_unlabeled/unlabeled2017/000000366981.jpg,composition_required,composition_required,multimodal_needed,vlm2vec_v2,rzen_embed,qwen3vl2b_vllm,1,0,0,0,4,104,11,true,false,false,false,false,false,false,
circo,composition_required,true,135,has two of them and they are vertical,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
has two of them and they are vertical",CIRCO/COCO2017_unlabeled/unlabeled2017/000000367756.jpg,CIRCO/COCO2017_unlabeled/unlabeled2017/000000031023.jpg,composition_required,composition_required,multimodal_needed,lamra,voyage_multimodal_35,e5_omni,1,0,0,0,8,111,173,true,false,false,false,false,false,false,
circo,composition_required,true,137,has a window in the background,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
has a window in the background",CIRCO/COCO2017_unlabeled/unlabeled2017/000000211621.jpg,CIRCO/COCO2017_unlabeled/unlabeled2017/000000074308.jpg,composition_required,composition_required,multimodal_needed,lamra,qwen3vl2b_vllm,rzen_embed,10,0,0,0,1,342,19,true,false,false,false,false,false,false,
circo,composition_required,true,138,is taken from a lower perspective and shows a sandwich instead of vegetables,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
is taken from a lower perspective and shows a sandwich instead of vegetables",CIRCO/COCO2017_unlabeled/unlabeled2017/000000015169.jpg,CIRCO/COCO2017_unlabeled/unlabeled2017/000000334392.jpg,composition_required,composition_required,multimodal_needed,mmembed,gemini_embedding_2,voyage_multimodal_35,5,0,0,0,3,15,430,true,false,false,false,false,false,false,
circo,composition_required,true,140,have the same shape and one of them is half eaten,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
have the same shape and one of them is half eaten",CIRCO/COCO2017_unlabeled/unlabeled2017/000000253571.jpg,CIRCO/COCO2017_unlabeled/unlabeled2017/000000166818.jpg,composition_required,composition_required,multimodal_needed,gemini_embedding_2,qwen3vl8b_vllm,e5_omni,1,0,0,0,9,90,62,true,false,false,false,false,false,false,
circo,composition_required,true,147,is crossing the street and there are more people in the background,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
is crossing the street and there are more people in the background",CIRCO/COCO2017_unlabeled/unlabeled2017/000000101395.jpg,CIRCO/COCO2017_unlabeled/unlabeled2017/000000367338.jpg,composition_required,composition_required,multimodal_needed,rzen_embed,rzen_embed,vlm2vec_v2,10,0,0,0,1,12,15,true,false,false,false,false,false,false,
circo,composition_required,true,148,"has the same color, is in a congested street and is stopped","Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
has the same color, is in a congested street and is stopped",CIRCO/COCO2017_unlabeled/unlabeled2017/000000548329.jpg,CIRCO/COCO2017_unlabeled/unlabeled2017/000000248677.jpg,composition_required,composition_required,multimodal_needed,e5_omni,gme_qwen2vl_retriever_2,e5_omni,10,0,0,0,2,25,23,true,false,false,false,false,false,false,
circo,composition_required,true,155,is shot from a different angle and has one dog,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
is shot from a different angle and has one dog",CIRCO/COCO2017_unlabeled/unlabeled2017/000000416518.jpg,CIRCO/COCO2017_unlabeled/unlabeled2017/000000511533.jpg,composition_required,composition_required,multimodal_needed,qwen3vl2b_vllm,gemini_embedding_2,gemini_embedding_2,9,0,0,0,1,581,15,true,false,false,false,false,false,false,
circo,composition_required,true,168,has two children instead of a cat,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
has two children instead of a cat",CIRCO/COCO2017_unlabeled/unlabeled2017/000000548497.jpg,CIRCO/COCO2017_unlabeled/unlabeled2017/000000404903.jpg,composition_required,composition_required,multimodal_needed,gme_qwen2vl_retriever_2,gme_qwen2vl_retriever_2,rzen_embed,10,0,0,0,1,11,340,true,false,false,false,false,false,false,
circo,composition_required,true,169,is completely white and there is a person in it,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
is completely white and there is a person in it",CIRCO/COCO2017_unlabeled/unlabeled2017/000000221372.jpg,CIRCO/COCO2017_unlabeled/unlabeled2017/000000083703.jpg,composition_required,composition_required,multimodal_needed,gme_qwen2vl_retriever_2,gme_qwen2vl_retriever_2,,5,0,0,0,1,61,446,true,false,false,false,false,false,false,
circo,composition_required,true,182,is shot next to a car,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
is shot next to a car",CIRCO/COCO2017_unlabeled/unlabeled2017/000000282616.jpg,CIRCO/COCO2017_unlabeled/unlabeled2017/000000241618.jpg,composition_required,composition_required,multimodal_needed,gme_qwen2vl_retriever_2,rzen_embed,mmembed,9,0,0,0,1,179,47,true,false,false,false,false,false,false,
circo,composition_required,true,183,shows two people next to them,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
shows two people next to them",CIRCO/COCO2017_unlabeled/unlabeled2017/000000174566.jpg,CIRCO/COCO2017_unlabeled/unlabeled2017/000000101705.jpg,composition_required,composition_required,multimodal_needed,gme_qwen2vl_retriever_2,gme_qwen2vl_retriever_2,e5_omni,11,0,0,0,1,321,11,true,false,false,false,false,false,false,
circo,composition_required,true,189,are black instead of blue and the walls are not white,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
are black instead of blue and the walls are not white",CIRCO/COCO2017_unlabeled/unlabeled2017/000000550727.jpg,CIRCO/COCO2017_unlabeled/unlabeled2017/000000026168.jpg,composition_required,composition_required,multimodal_needed,gme_qwen2vl_retriever_2,gme_qwen2vl_retriever_2,,9,0,0,0,1,40,78,true,false,false,false,false,false,false,
circo,composition_required,true,192,is shot from the same angle and has a bus in the background,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
is shot from the same angle and has a bus in the background",CIRCO/COCO2017_unlabeled/unlabeled2017/000000418908.jpg,CIRCO/COCO2017_unlabeled/unlabeled2017/000000192785.jpg,composition_required,composition_required,multimodal_needed,rzen_embed,qwen3vl2b_vllm,mmembed,6,0,0,0,3,732,45,true,false,false,false,false,false,false,
circo,composition_required,true,193,instead of skiing is hiking with snowshoes,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
instead of skiing is hiking with snowshoes",CIRCO/COCO2017_unlabeled/unlabeled2017/000000299069.jpg,CIRCO/COCO2017_unlabeled/unlabeled2017/000000087087.jpg,composition_required,composition_required,multimodal_needed,lamra_qwen25vl,gme_qwen2vl_retriever_2,qwen3vl8b_vllm,1,0,0,0,4,74,352,true,false,false,false,false,false,false,
circo,composition_required,true,196,"is bigger, has the same color pattern, is on a beach and is seen from a farther distance and from a similar angle","Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
is bigger, has the same color pattern, is on a beach and is seen from a farther distance and from a similar angle",CIRCO/COCO2017_unlabeled/unlabeled2017/000000113930.jpg,CIRCO/COCO2017_unlabeled/unlabeled2017/000000270506.jpg,composition_required,composition_required,multimodal_needed,gme_qwen2vl_retriever_2,gme_qwen2vl_retriever_2,qwen3vl8b_vllm,11,0,0,0,1,28,18,true,false,false,false,false,false,false,
circo,composition_required,true,204,are on a white platter and are the same number,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
are on a white platter and are the same number",CIRCO/COCO2017_unlabeled/unlabeled2017/000000549959.jpg,CIRCO/COCO2017_unlabeled/unlabeled2017/000000116235.jpg,composition_required,composition_required,multimodal_needed,lamra,rzen_embed,e5_omni,8,0,0,0,2,23,11,true,false,false,false,false,false,false,
circo,composition_required,true,210,has a plane instead of a truck,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
has a plane instead of a truck",CIRCO/COCO2017_unlabeled/unlabeled2017/000000015820.jpg,CIRCO/COCO2017_unlabeled/unlabeled2017/000000223594.jpg,composition_required,composition_required,multimodal_needed,gemini_embedding_2,e5_omni,rzen_embed,10,0,0,0,1,50,73,true,false,false,false,false,false,false,
circo,unresolved,true,134,instead of having a mirror has a window over the sink,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
instead of having a mirror has a window over the sink",CIRCO/COCO2017_unlabeled/unlabeled2017/000000280105.jpg,CIRCO/COCO2017_unlabeled/unlabeled2017/000000102287.jpg,unresolved,unresolved,multimodal_needed,qwen3vl8b_vllm,gemini_embedding_2,qwen3vl8b_vllm,0,0,0,0,16,66,737,false,false,false,false,false,false,false,
circo,unresolved,true,157,is in a different type of room,"Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
is in a different type of room",CIRCO/COCO2017_unlabeled/unlabeled2017/000000389808.jpg,CIRCO/COCO2017_unlabeled/unlabeled2017/000000040925.jpg,unresolved,unresolved,multimodal_needed,lamra,gme_qwen2vl_retriever_2,rzen_embed,0,0,0,0,245,1320,1405,false,false,false,false,false,false,false,
circo,unresolved,true,207,"wears a white cap, is seen from the front, and is playing on a hard court","Retrieve a day-to-day image that aligns with the modification instructions of the provided image.
wears a white cap, is seen from the front, and is playing on a hard court",CIRCO/COCO2017_unlabeled/unlabeled2017/000000416863.jpg,CIRCO/COCO2017_unlabeled/unlabeled2017/000000003944.jpg,unresolved,unresolved,multimodal_needed,gemini_embedding_2,e5_omni,,0,0,0,0,70,60,604,false,false,false,false,false,false,false,
